ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,LivingArea,DaysOnMarket,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,ElementarySchool,AttachedGarageYN,ParkingTotal,SubdivisionName,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,ViewYN_was_missing,PoolPrivateYN_was_missing,AttachedGarageYN_was_missing,YearBuilt_was_missing,StreetNumberNumeric_was_missing,FireplaceYN_was_missing,NewConstructionYN_was_missing,GarageSpaces_was_missing,AssociationFee_was_missing,"Flooring_,",Flooring_B,Flooring_C,Flooring_L,Flooring_R,Flooring_S,Flooring_T,Flooring_U,Flooring_V,Flooring_W,Flooring_a,Flooring_b,Flooring_c,Flooring_d,Flooring_e,Flooring_i,Flooring_k,Flooring_l,Flooring_m,Flooring_n,Flooring_o,Flooring_p,Flooring_r,Flooring_s,Flooring_t,Flooring_w,Flooring_y,"Levels_,",Levels_M,Levels_O,Levels_S,Levels_T,Levels_e,Levels_h,Levels_i,Levels_l,Levels_n,Levels_o,Levels_p,Levels_r,Levels_t,Levels_u,Levels_w,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_El Dorado,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,StateOrProvince_CA,StateOrProvince_FL,City_Apple Valley,City_Bakersfield,City_Banning,City_Beaumont,City_Chico,City_Chino,City_Chino Hills,City_Corona,City_Fontana,City_Fullerton,City_Garden Grove,City_Hemet,City_Hesperia,City_Huntington Beach,City_Irvine,City_Jurupa Valley,City_Lake Elsinore,City_Lake Forest,City_Lakewood,City_Lancaster,City_Long Beach,City_Los Angeles,City_Menifee,City_Merced,City_Mission Viejo,City_Moreno Valley,City_Murrieta,City_Oceanside,City_Ontario,City_Orange,City_Other,City_Palmdale,City_Perris,City_Rancho Cucamonga,City_Redlands,City_Riverside,City_San Bernardino,City_San Diego,City_San Jacinto,City_Santa Ana,City_Santa Maria,City_Temecula,City_Torrance,City_Upland,City_Valencia,City_Victorville,City_Whittier,City_Winchester,City_Yorba Linda,City_Yucaipa
0,0,1112472140,2025-05-27,650000.0,33.930125,-117.41889,3542 Crowell Avenue,-0.8847050566640607,-0.7728229015233646,0,1112472140,252 - Riverside,Unknown,0,2.0,Unknown,1954.0,3542.0,IV25095912,2.0,3.0,2025-05-27,2025-05-06,2025-05-01,Unknown,1,1.0,Unknown,3.0,0,2.0,Riverside Unified,92504,-0.3639251072655531,-0.14998200384491717,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112468211,2025-05-23,1175000.0,33.731675,-117.970127,15882 Azalea Way,-0.7193913849750939,-0.7728229015233646,0,1112468211,"68 - N of Heil, S of Blsa, E of Brookhrst, W of Ha",Unknown,1,2.0,Unknown,1964.0,15882.0,OC25097068,2.0,4.0,2025-05-23,2025-05-08,2025-04-27,Unknown,1,1.0,Unknown,4.0,0,2.0,Garden Grove Unified,92683,-0.3639251072655531,-0.2468635856708782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112466598,2025-05-20,735000.0,33.799315,-118.198391,2319 Magnolia Avenue,-0.913342070657425,-0.7497800032095483,0,1112466598,5 - Wrigley Area,Unknown,0,2.0,Wrigley Area (WR),1939.0,2319.0,PW25092650,2.0,3.0,2025-05-20,2025-05-07,2025-05-01,Unknown,0,1.0,Polytechnic,3.0,0,2.0,Long Beach Unified,90806,-0.3639251072655531,-0.26016340002758637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112464340,2025-05-28,1320000.0,33.705588,-117.948097,10360 El Monterey,-0.3015513171628235,-0.726737104895732,0,1112464340,16 - Fountain Valley / Northeast HB,Unknown,1,2.0,Unknown,1967.0,10360.0,PW25096743,3.0,3.0,2025-05-28,2025-05-08,2025-05-01,Masuda,1,1.0,Fountain Valley,3.0,0,2.0,Fountain Valley,92708,-0.3639251072655531,-0.2448725954977183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112462240,2025-05-23,2150000.0,33.627097,-117.947709,239 61st Street,-0.8821016917555731,-0.6115226133266499,4,1112462240,N8 - West Newport - Lido,Newport,1,2.0,Newport Shores (NEWS),1960.0,239.0,NP25096288,2.0,3.0,2025-05-23,2025-05-13,2025-05-01,Ensign,1,1.0,Newport Harbor,3.0,0,2.0,Newport Mesa Unified,92663,3.9288529645713877,-0.4164959484241022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112462229,2025-05-21,450500.0,39.728651,-121.874928,784 Brandonbury Lane,-0.1362376454738567,-0.8649944947786302,0,1112462229,Unknown,Unknown,1,4.0,Unknown,1988.0,784.0,SN25096524,2.0,3.0,2025-05-21,2025-05-02,2025-05-01,Unknown,1,1.0,Unknown,3.0,0,2.0,Chico Unified,95926,-0.3639251072655531,-0.18466505266136274,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112461548,2025-05-29,967000.0,34.040867999999996,-118.135991,418 Elmgate Street W,-0.7688553182363596,-0.6345655116404664,0,1112461548,641 - Monterey Park,Unknown,0,2.0,Unknown,1950.0,418.0,WS25096808,2.0,3.0,2025-05-29,2025-05-12,2025-05-01,Unknown,0,1.0,Unknown,3.0,0,2.0,Montebello Unified,91754,-0.3639251072655531,-0.2935323953297464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112457188,2025-05-29,503000.0,33.733246,-116.998271,2504 Bedford Avenue,-0.5709995851912969,-0.7036942065819155,0,1112457188,SRCAR - Southwest Riverside County,Unknown,1,2.0,Unknown,1989.0,2504.0,SW25096366,3.0,3.0,2025-05-29,2025-05-09,2025-05-01,Unknown,1,2.0,Unknown,0.0,0,2.0,Hemet Unified,92545,-0.3639251072655531,-0.2193879212812715,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112454703,2025-05-28,340000.0,34.431585,-117.311607,16111 Vine Street,-1.3689309296427665,-0.7958657998371811,0,1112454703,HSP - Hesperia,Unknown,1,2.0,Unknown,1972.0,16111.0,IG25096320,1.0,2.0,2025-05-28,2025-05-05,2025-05-01,Unknown,0,1.0,Unknown,2.0,0,2.0,Hesperia Unified,92345,-0.3639251072655531,-0.14333209666656307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1112454459,2025-05-28,960000.0,33.836628999999995,-118.003173,7449 Mckinley Circle,-0.446038069583889,-0.6806513082680992,0,1112454459,82 - Buena Park,Unknown,1,2.0,Unknown,1956.0,7449.0,PW25096063,2.0,4.0,2025-05-28,2025-05-11,2025-05-01,Unknown,1,1.0,Unknown,4.0,0,2.0,Anaheim Union High,90620,-0.3639251072655531,-0.2866833891340763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
